Season,gmDate,HomeTeam,HomeConf,HomeDiv,HomeRslt,HomePts,RoadTeam,RoadCOnf,RoadDiv,RoadPts
2012,12/18/2012,DAL,West,Southwest,Win,107,PHI,East,Atlantic,100
2012,12/18/2012,DEN,West,Northwest,Win,112,SA,West,Southwest,106
2012,12/18/2012,LAL,West,Pacific,Win,101,CHA,East,Southeast,100
2012,12/18/2012,GS,West,Pacific,Win,103,NO,West,Southwest,96
2012,12/19/2012,IND,East,Central,Win,104,UTA,West,Northwest,84
2012,12/19/2012,NY,East,Atlantic,Win,100,BKN,East,Atlantic,86
2012,12/19/2012,TOR,East,Atlantic,Win,97,DET,East,Central,91
2012,12/19/2012,ORL,East,Southeast,Win,90,WAS,East,Southeast,83
2012,12/19/2012,BOS,East,Atlantic,Win,103,CLE,East,Central,91
2012,12/19/2012,ATL,East,Southeast,Loss,92,OKC,West,Northwest,100
2012,12/19/2012,HOU,West,Southwest,Win,125,PHI,East,Atlantic,103
2012,12/19/2012,PHO,West,Pacific,Win,121,CHA,East,Southeast,104
2012,12/19/2012,MEM,West,Southwest,Win,90,MIL,East,Central,80
2012,12/19/2012,SAC,West,Pacific,Win,131,GS,West,Pacific,127
2012,12/19/2012,LAC,West,Pacific,Win,93,NO,West,Southwest,77
2012,12/20/2012,MIN,West,Northwest,Win,99,OKC,West,Northwest,93
2012,12/20/2012,DAL,West,Southwest,Loss,95,MIA,East,Southeast,110
2012,12/20/2012,POR,West,Northwest,Win,101,DEN,West,Northwest,93
2012,12/21/2012,PHI,East,Atlantic,Win,99,ATL,East,Southeast,80
2012,12/21/2012,TOR,East,Atlantic,Win,93,ORL,East,Southeast,90
2012,12/21/2012,BOS,East,Atlantic,Loss,94,MIL,East,Central,99
2012,12/21/2012,NY,East,Atlantic,Loss,106,CHI,East,Central,110
2012,12/21/2012,CLE,East,Central,Loss,89,IND,East,Central,99
2012,12/21/2012,DET,East,Central,Win,100,WAS,East,Southeast,68
2012,12/21/2012,MEM,West,Southwest,Win,92,DAL,West,Southwest,82
2012,12/21/2012,SA,West,Southwest,Win,99,NO,West,Southwest,94
2012,12/21/2012,GS,West,Pacific,Win,115,CHA,East,Southeast,100
2012,12/21/2012,LAC,West,Pacific,Win,97,SAC,West,Pacific,85
2012,12/22/2012,ATL,East,Southeast,Win,92,CHI,East,Central,75
2012,12/22/2012,WAS,East,Southeast,Loss,87,DET,East,Central,96
2012,12/22/2012,MIA,East,Southeast,Win,105,UTA,West,Northwest,89
2012,12/22/2012,HOU,West,Southwest,Win,121,MEM,West,Southwest,96
2012,12/22/2012,NO,West,Southwest,Loss,75,IND,East,Central,81
2012,12/22/2012,MIL,East,Central,Loss,82,CLE,East,Central,94
2012,12/22/2012,DEN,West,Northwest,Win,110,CHA,East,Southeast,88
2012,12/22/2012,POR,West,Northwest,Win,96,PHO,West,Pacific,93
2012,12/22/2012,GS,West,Pacific,Loss,115,LAL,West,Pacific,118
2012,12/23/2012,BKN,East,Atlantic,Win,95,PHI,East,Atlantic,92
2012,12/23/2012,NY,East,Atlantic,Win,94,MIN,West,Northwest,91
2012,12/23/2012,ORL,East,Southeast,Loss,93,UTA,West,Northwest,97
2012,12/23/2012,SA,West,Southwest,Win,129,DAL,West,Southwest,91
2012,12/23/2012,PHO,West,Pacific,Loss,77,LAC,West,Pacific,103
2012,12/23/2012,SAC,West,Pacific,Win,108,POR,West,Northwest,96
2012,12/25/2012,BKN,East,Atlantic,Loss,76,BOS,East,Atlantic,93
2012,12/25/2012,LAL,West,Pacific,Win,100,NY,East,Atlantic,94
2012,12/25/2012,MIA,East,Southeast,Win,103,OKC,West,Northwest,97
2012,12/25/2012,CHI,East,Central,Loss,97,HOU,West,Southwest,120
2012,12/25/2012,LAC,West,Pacific,Win,112,DEN,West,Northwest,100
2012,12/26/2012,WAS,East,Southeast,Loss,84,CLE,East,Central,87
2012,12/26/2012,CHA,East,Southeast,Loss,92,MIA,East,Southeast,105
2012,12/26/2012,ORL,East,Southeast,Loss,94,NO,West,Southwest,97
2012,12/26/2012,ATL,East,Southeast,Win,126,DET,East,Central,119
2012,12/26/2012,MEM,West,Southwest,Loss,89,PHI,East,Atlantic,99
2012,12/26/2012,MIL,East,Central,Win,108,BKN,East,Atlantic,93
2012,12/26/2012,MIN,West,Northwest,Loss,84,HOU,West,Southwest,87
2012,12/26/2012,SA,West,Southwest,Win,100,TOR,East,Atlantic,80
2012,12/26/2012,PHO,West,Pacific,Loss,97,NY,East,Atlantic,99
2012,12/26/2012,DEN,West,Northwest,Win,126,LAL,West,Pacific,114
2012,12/26/2012,UTA,West,Northwest,Loss,83,GS,West,Pacific,94
2012,12/26/2012,POR,West,Northwest,Win,109,SAC,West,Pacific,91
2012,12/27/2012,OKC,West,Northwest,Win,111,DAL,West,Southwest,105
2012,12/27/2012,LAC,West,Pacific,Win,106,BOS,East,Atlantic,77
2012,12/28/2012,WAS,East,Southeast,Win,105,ORL,East,Southeast,97
2012,12/28/2012,IND,East,Central,Win,97,PHO,West,Pacific,91
2012,12/28/2012,BKN,East,Atlantic,Win,97,CHA,East,Southeast,81
2012,12/28/2012,CLE,East,Central,Loss,94,ATL,East,Southeast,102
2012,12/28/2012,DET,East,Central,Win,109,MIA,East,Southeast,99
2012,12/28/2012,NO,West,Southwest,Loss,97,TOR,East,Atlantic,104
2012,12/28/2012,DAL,West,Southwest,Loss,85,DEN,West,Northwest,106
2012,12/28/2012,SA,West,Southwest,Win,122,HOU,West,Southwest,116
2012,12/28/2012,UTA,West,Northwest,Loss,114,LAC,West,Pacific,116
2012,12/28/2012,SAC,West,Pacific,Win,106,NY,East,Atlantic,105
2012,12/28/2012,GS,West,Pacific,Win,96,PHI,East,Atlantic,89
2012,12/28/2012,LAL,West,Pacific,Win,104,POR,West,Northwest,87
2012,12/29/2012,CHA,East,Southeast,Loss,95,NO,West,Southwest,98
2012,12/29/2012,ATL,East,Southeast,Win,109,IND,East,Central,100
2012,12/29/2012,ORL,East,Southeast,Loss,88,TOR,East,Atlantic,123
2012,12/29/2012,BKN,East,Atlantic,Win,103,CLE,East,Central,100
2012,12/29/2012,MEM,West,Southwest,Win,81,DEN,West,Northwest,72
2012,12/29/2012,MIN,West,Northwest,Win,111,PHO,West,Pacific,107
2012,12/29/2012,HOU,West,Southwest,Loss,94,OKC,West,Northwest,124
2012,12/29/2012,CHI,East,Central,Win,87,WAS,East,Southeast,77
2012,12/29/2012,MIL,East,Central,Win,104,MIA,East,Southeast,85
2012,12/29/2012,POR,West,Northwest,Win,89,PHI,East,Atlantic,85
2012,12/29/2012,GS,West,Pacific,Win,101,BOS,East,Atlantic,83
2012,12/30/2012,DET,East,Central,Win,96,MIL,East,Central,94
2012,12/30/2012,DAL,West,Southwest,Loss,86,SA,West,Southwest,111
2012,12/30/2012,SAC,West,Pacific,Win,118,BOS,East,Atlantic,96
2012,12/30/2012,LAC,West,Pacific,Win,107,UTA,West,Northwest,96
2012,12/31/2012,CHI,East,Central,Loss,81,CHA,East,Southeast,91
2012,12/31/2012,IND,East,Central,Win,88,MEM,West,Southwest,83
2012,12/31/2012,ORL,East,Southeast,Loss,110,MIA,East,Southeast,112
2012,12/31/2012,HOU,West,Southwest,Win,123,ATL,East,Southeast,104
2012,12/31/2012,SA,West,Southwest,Win,104,BKN,East,Atlantic,73
2012,12/31/2012,OKC,West,Northwest,Win,114,PHO,West,Pacific,96
2012,1/1/2013,WAS,East,Southeast,Loss,94,DAL,West,Southwest,103
2012,1/1/2013,DET,East,Central,Win,103,SAC,West,Pacific,97
2012,1/1/2013,NY,East,Atlantic,Loss,100,POR,West,Northwest,105
2012,1/1/2013,NO,West,Southwest,Loss,86,ATL,East,Southeast,95
2012,1/1/2013,DEN,West,Northwest,Win,92,LAC,West,Pacific,78
2012,1/1/2013,LAL,West,Pacific,Loss,99,PHI,East,Atlantic,103
2012,1/2/2013,ORL,East,Southeast,Loss,94,CHI,East,Central,96
2012,1/2/2013,CLE,East,Central,Loss,94,SAC,West,Pacific,97
2012,1/2/2013,TOR,East,Atlantic,Win,102,POR,West,Northwest,79
2012,1/2/2013,IND,East,Central,Win,89,WAS,East,Southeast,81
2012,1/2/2013,BOS,East,Atlantic,Loss,83,MEM,West,Southwest,93
2012,1/2/2013,MIA,East,Southeast,Win,119,DAL,West,Southwest,109
2012,1/2/2013,HOU,West,Southwest,Win,104,NO,West,Southwest,92
2012,1/2/2013,OKC,West,Northwest,Loss,93,BKN,East,Atlantic,110
2012,1/2/2013,MIL,East,Central,Loss,110,SA,West,Southwest,117
2012,1/2/2013,PHO,West,Pacific,Win,95,PHI,East,Atlantic,89
2012,1/2/2013,UTA,West,Northwest,Win,106,MIN,West,Northwest,84
2012,1/2/2013,GS,West,Pacific,Win,115,LAC,West,Pacific,94
2012,1/3/2013,NY,East,Atlantic,Win,100,SA,West,Southwest,83
2012,1/3/2013,DEN,West,Northwest,Loss,97,MIN,West,Northwest,101
2012,1/4/2013,CHA,East,Southeast,Loss,104,CLE,East,Central,106
2012,1/4/2013,TOR,East,Atlantic,Loss,96,SAC,West,Pacific,105
2012,1/4/2013,WAS,East,Southeast,Loss,113,BKN,East,Atlantic,115
2012,1/4/2013,MIA,East,Southeast,Loss,89,CHI,East,Central,96
2012,1/4/2013,DET,East,Central,Win,85,ATL,East,Southeast,84
2012,1/4/2013,OKC,West,Northwest,Win,109,PHI,East,Atlantic,85
2012,1/4/2013,BOS,East,Atlantic,Win,94,IND,East,Central,75
2012,1/4/2013,MEM,West,Southwest,Loss,84,POR,West,Northwest,86
2012,1/4/2013,MIL,East,Central,Loss,101,HOU,West,Southwest,115
2012,1/4/2013,PHO,West,Pacific,Loss,80,UTA,West,Northwest,87
2012,1/4/2013,LAC,West,Pacific,Win,107,LAL,West,Pacific,102
2012,1/5/2013,IND,East,Central,Win,95,MIL,East,Central,80
2012,1/5/2013,ATL,East,Southeast,Loss,81,BOS,East,Atlantic,89
2012,1/5/2013,ORL,East,Southeast,Loss,106,NY,East,Atlantic,114
2012,1/5/2013,BKN,East,Atlantic,Win,113,SAC,West,Pacific,93
2012,1/5/2013,CLE,East,Central,Loss,104,HOU,West,Southwest,112
2012,1/5/2013,MIN,West,Northwest,Loss,97,POR,West,Northwest,102
2012,1/5/2013,SA,West,Southwest,Win,109,PHI,East,Atlantic,86
2012,1/5/2013,DAL,West,Southwest,Loss,96,NO,West,Southwest,99
2012,1/5/2013,DEN,West,Northwest,Win,110,UTA,West,Northwest,91
2012,1/5/2013,LAC,West,Pacific,Win,115,GS,West,Pacific,89
2012,1/6/2013,TOR,East,Atlantic,Loss,92,OKC,West,Northwest,104
2012,1/6/2013,MIA,East,Southeast,Win,99,WAS,East,Southeast,71
2012,1/6/2013,DET,East,Central,Loss,101,CHA,East,Southeast,108
2012,1/6/2013,PHO,West,Pacific,Loss,81,MEM,West,Southwest,92
2012,1/6/2013,LAL,West,Pacific,Loss,105,DEN,West,Northwest,112
2012,1/7/2013,WAS,East,Southeast,Win,101,OKC,West,Northwest,99
2012,1/7/2013,NY,East,Atlantic,Loss,96,BOS,East,Atlantic,102
2012,1/7/2013,CHI,East,Central,Win,118,CLE,East,Central,92
2012,1/7/2013,NO,West,Southwest,Win,95,SA,West,Southwest,88
2012,1/7/2013,UTA,West,Northwest,Win,100,DAL,West,Southwest,94
2012,1/7/2013,SAC,West,Pacific,Loss,81,MEM,West,Southwest,113
2012,1/7/2013,POR,West,Northwest,Win,125,ORL,East,Southeast,119
2012,1/8/2013,IND,East,Central,Win,87,MIA,East,Southeast,77
2012,1/8/2013,PHI,East,Atlantic,Loss,89,BKN,East,Atlantic,109
2012,1/8/2013,MIN,West,Northwest,Win,108,ATL,East,Southeast,103
2012,1/8/2013,HOU,West,Southwest,Win,125,LAL,West,Pacific,112
2012,1/8/2013,MIL,East,Central,Win,108,PHO,West,Pacific,99
2012,1/9/2013,TOR,East,Atlantic,Win,90,PHI,East,Atlantic,72
2012,1/9/2013,CLE,East,Central,Win,99,ATL,East,Southeast,83
2012,1/9/2013,CHA,East,Southeast,Loss,102,UTA,West,Northwest,112
2012,1/9/2013,BOS,East,Atlantic,Win,87,PHO,West,Pacific,79
2012,1/9/2013,CHI,East,Central,Loss,96,MIL,East,Central,104
2012,1/9/2013,SA,West,Southwest,Win,108,LAL,West,Pacific,105
2012,1/9/2013,NO,West,Southwest,Win,88,HOU,West,Southwest,79
2012,1/9/2013,OKC,West,Northwest,Win,106,MIN,West,Northwest,84
2012,1/9/2013,DEN,West,Northwest,Win,108,ORL,East,Southeast,105
2012,1/9/2013,GS,West,Pacific,Loss,87,MEM,West,Southwest,94
2012,1/9/2013,LAC,West,Pacific,Win,99,DAL,West,Southwest,93
2012,1/10/2013,IND,East,Central,Win,81,NY,East,Atlantic,76
2012,1/10/2013,SAC,West,Pacific,Loss,112,DAL,West,Southwest,117
2012,1/10/2013,POR,West,Northwest,Win,92,MIA,East,Southeast,90
2012,1/11/2013,TOR,East,Atlantic,Win,99,CHA,East,Southeast,78
2012,1/11/2013,ATL,East,Southeast,Win,103,UTA,West,Northwest,95
2012,1/11/2013,BOS,East,Atlantic,Win,103,HOU,West,Southwest,91
2012,1/11/2013,BKN,East,Atlantic,Win,99,PHO,West,Pacific,79
2012,1/11/2013,NY,East,Atlantic,Loss,101,CHI,East,Central,108
2012,1/11/2013,MEM,West,Southwest,Win,101,SA,West,Southwest,98
2012,1/11/2013,NO,West,Southwest,Win,104,MIN,West,Northwest,92
2012,1/11/2013,MIL,East,Central,Loss,87,DET,East,Central,103
2012,1/11/2013,DEN,West,Northwest,Win,98,CLE,East,Central,91
2012,1/11/2013,LAL,West,Pacific,Loss,101,OKC,West,Northwest,116
2012,1/11/2013,GS,West,Pacific,Win,103,POR,West,Northwest,97
2012,1/12/2013,LAC,West,Pacific,Loss,101,ORL,East,Southeast,104
2012,1/12/2013,IND,East,Central,Win,96,CHA,East,Southeast,88
2012,1/12/2013,WAS,East,Southeast,Win,93,ATL,East,Southeast,83
2012,1/12/2013,DET,East,Central,Loss,87,UTA,West,Northwest,90
2012,1/12/2013,PHI,East,Atlantic,Win,107,HOU,West,Southwest,100
2012,1/12/2013,CHI,East,Central,Loss,81,PHO,West,Pacific,97
2012,1/12/2013,DAL,West,Southwest,Win,104,MEM,West,Southwest,83
2012,1/12/2013,SAC,West,Pacific,Loss,99,MIA,East,Southeast,128
2012,1/13/2013,NY,East,Atlantic,Win,100,NO,West,Southwest,87
2012,1/13/2013,TOR,East,Atlantic,Loss,96,MIL,East,Central,107
2012,1/13/2013,BKN,East,Atlantic,Win,97,IND,East,Central,86
2012,1/13/2013,SA,West,Southwest,Win,106,MIN,West,Northwest,88
2012,1/13/2013,DEN,West,Northwest,Win,116,GS,West,Pacific,105
2012,1/13/2013,POR,West,Northwest,Loss,83,OKC,West,Northwest,87
2012,1/13/2013,LAL,West,Pacific,Win,113,CLE,East,Central,93
2012,1/14/2013,WAS,East,Southeast,Win,120,ORL,East,Southeast,91
2012,1/14/2013,BOS,East,Atlantic,Win,100,CHA,East,Southeast,89
2012,1/14/2013,MEM,West,Southwest,Loss,73,LAC,West,Pacific,99
2012,1/14/2013,CHI,East,Central,Win,97,ATL,East,Southeast,58
2012,1/14/2013,DAL,West,Southwest,Win,113,MIN,West,Northwest,98
2012,1/14/2013,UTA,West,Northwest,Win,104,MIA,East,Southeast,97
2012,1/14/2013,PHO,West,Pacific,Loss,90,OKC,West,Northwest,102
2012,1/14/2013,SAC,West,Pacific,Win,124,CLE,East,Central,118
2012,1/15/2013,PHI,East,Atlantic,Loss,99,NO,West,Southwest,111
2012,1/15/2013,CHA,East,Southeast,Loss,76,IND,East,Central,103
2012,1/15/2013,BKN,East,Atlantic,Win,113,TOR,East,Atlantic,106
2012,1/15/2013,HOU,West,Southwest,Loss,109,LAC,West,Pacific,117
2012,1/15/2013,DEN,West,Northwest,Win,115,POR,West,Northwest,111
2012,1/15/2013,LAL,West,Pacific,Win,104,MIL,East,Central,88
2012,1/16/2013,TOR,East,Atlantic,Loss,105,CHI,East,Central,107
2012,1/16/2013,ORL,East,Southeast,Win,97,IND,East,Central,86
2012,1/16/2013,ATL,East,Southeast,Win,109,BKN,East,Atlantic,95
2012,1/16/2013,BOS,East,Atlantic,Loss,78,NO,West,Southwest,90
2012,1/16/2013,OKC,West,Northwest,Win,117,DEN,West,Northwest,97
2012,1/16/2013,SA,West,Southwest,Win,103,MEM,West,Southwest,82
2012,1/16/2013,DAL,West,Southwest,Win,105,HOU,West,Southwest,100
2012,1/16/2013,POR,West,Northwest,Loss,88,CLE,East,Central,93
2012,1/16/2013,SAC,West,Pacific,Win,95,WAS,East,Southeast,94
2012,1/16/2013,GS,West,Pacific,Loss,75,MIA,East,Southeast,92
2012,1/17/2013,DET,East,Central,Loss,87,NY,East,Atlantic,102
2012,1/17/2013,MIN,West,Northwest,Loss,77,LAC,West,Pacific,90
2012,1/17/2013,PHO,West,Pacific,Loss,94,MIL,East,Central,98
2012,1/17/2013,LAL,West,Pacific,Loss,90,MIA,East,Southeast,99
2012,1/18/2013,ORL,East,Southeast,Loss,100,CHA,East,Southeast,106
2012,1/18/2013,BOS,East,Atlantic,Loss,99,CHI,East,Central,100
2012,1/18/2013,PHI,East,Atlantic,Win,108,TOR,East,Atlantic,101
2012,1/18/2013,IND,East,Central,Win,105,HOU,West,Southwest,95
2012,1/18/2013,BKN,East,Atlantic,Win,94,ATL,East,Southeast,89
2012,1/18/2013,MEM,West,Southwest,Win,85,SAC,West,Pacific,69
2012,1/18/2013,SA,West,Southwest,Win,95,GS,West,Pacific,88
2012,1/18/2013,DEN,West,Northwest,Loss,108,WAS,East,Southeast,112
2012,1/18/2013,DAL,West,Southwest,Loss,114,OKC,West,Northwest,117
2012,1/19/2013,CHA,East,Southeast,Loss,93,SAC,West,Pacific,97
2012,1/19/2013,ATL,East,Southeast,Loss,93,SA,West,Southwest,98
2012,1/19/2013,CHI,East,Central,Loss,82,MEM,West,Southwest,85
2012,1/19/2013,MIN,West,Northwest,Win,92,HOU,West,Southwest,79
2012,1/19/2013,NO,West,Southwest,Loss,112,GS,West,Pacific,116
2012,1/19/2013,UTA,West,Northwest,Win,109,CLE,East,Central,98
2012,1/19/2013,POR,West,Northwest,Loss,104,MIL,East,Central,110
2012,1/19/2013,LAC,West,Pacific,Win,94,WAS,East,Southeast,87
2012,1/20/2013,TOR,East,Atlantic,Win,108,LAL,West,Pacific,103
2012,1/20/2013,ORL,East,Southeast,Loss,105,DAL,West,Southwest,111
2012,1/20/2013,DET,East,Central,Win,103,BOS,East,Atlantic,88
2012,1/20/2013,DEN,West,Northwest,Win,121,OKC,West,Northwest,118
2012,1/21/2013,NO,West,Southwest,Win,114,SAC,West,Pacific,105
2012,1/21/2013,MEM,West,Southwest,Loss,81,IND,East,Central,82
2012,1/21/2013,CHA,East,Southeast,Loss,94,HOU,West,Southwest,100
2012,1/21/2013,ATL,East,Southeast,Win,104,MIN,West,Northwest,96
2012,1/21/2013,NY,East,Atlantic,Loss,85,BKN,East,Atlantic,88
2012,1/21/2013,GS,West,Pacific,Win,106,LAC,West,Pacific,99
2012,1/21/2013,PHI,East,Atlantic,Loss,85,SA,West,Southwest,90
2012,1/21/2013,CHI,East,Central,Win,95,LAL,West,Pacific,83
2012,1/21/2013,POR,West,Northwest,Loss,95,WAS,East,Southeast,98
2012,1/22/2013,CLE,East,Central,Win,95,BOS,East,Atlantic,90
2012,1/22/2013,DET,East,Central,Win,105,ORL,East,Southeast,90
2012,1/22/2013,MIL,East,Central,Win,110,PHI,East,Atlantic,102
2012,1/22/2013,LAC,West,Pacific,Loss,97,OKC,West,Northwest,109
2012,1/23/2013,CHA,East,Southeast,Loss,92,ATL,East,Southeast,104
2012,1/23/2013,MIA,East,Southeast,Win,123,TOR,East,Atlantic,116
2012,1/23/2013,MEM,West,Southwest,Win,106,LAL,West,Pacific,93
2012,1/23/2013,MIN,West,Northwest,Loss,83,BKN,East,Atlantic,91
2012,1/23/2013,HOU,West,Southwest,Loss,95,DEN,West,Northwest,105
2012,1/23/2013,CHI,East,Central,Win,85,DET,East,Central,82
2012,1/23/2013,SA,West,Southwest,Win,106,NO,West,Southwest,102
2012,1/23/2013,UTA,West,Northwest,Win,92,WAS,East,Southeast,88
2012,1/23/2013,POR,West,Northwest,Win,100,IND,East,Central,80
2012,1/23/2013,SAC,West,Pacific,Loss,96,PHO,West,Pacific,106
2012,1/23/2013,GS,West,Pacific,Win,104,OKC,West,Northwest,99
2012,1/24/2013,ORL,East,Southeast,Loss,95,TOR,East,Atlantic,97
2012,1/24/2013,BOS,East,Atlantic,Loss,86,NY,East,Atlantic,89
2012,1/24/2013,PHO,West,Pacific,Win,93,LAC,West,Pacific,88
2012,1/25/2013,WAS,East,Southeast,Win,114,MIN,West,Northwest,101
2012,1/25/2013,CLE,East,Central,Win,113,MIL,East,Central,108
2012,1/25/2013,ATL,East,Southeast,Win,123,BOS,East,Atlantic,111
2012,1/25/2013,MIA,East,Southeast,Win,110,DET,East,Central,88
2012,1/25/2013,MEM,West,Southwest,Win,101,BKN,East,Atlantic,77
2012,1/25/2013,NO,West,Southwest,Loss,82,HOU,West,Southwest,100
2012,1/25/2013,DAL,West,Southwest,Loss,107,SA,West,Southwest,113
2012,1/25/2013,CHI,East,Central,Win,103,GS,West,Pacific,87
2012,1/25/2013,SAC,West,Pacific,Loss,95,OKC,West,Northwest,105
2012,1/25/2013,LAL,West,Pacific,Win,102,UTA,West,Northwest,84
2012,1/26/2013,WAS,East,Southeast,Win,86,CHI,East,Central,73
2012,1/26/2013,TOR,East,Atlantic,Loss,98,CLE,East,Central,99
2012,1/26/2013,PHI,East,Atlantic,Win,97,NY,East,Atlantic,80
2012,1/26/2013,CHA,East,Southeast,Win,102,MIN,West,Northwest,101
2012,1/26/2013,HOU,West,Southwest,Win,119,BKN,East,Atlantic,106
2012,1/26/2013,SA,West,Southwest,Win,108,PHO,West,Pacific,99
2012,1/26/2013,MIL,East,Central,Win,109,GS,West,Pacific,102
2012,1/26/2013,DEN,West,Northwest,Win,121,SAC,West,Pacific,93
2012,1/26/2013,UTA,West,Northwest,Win,114,IND,East,Central,110
2012,1/26/2013,POR,West,Northwest,Win,101,LAC,West,Pacific,100
2012,1/27/2013,BOS,East,Atlantic,Win,100,MIA,East,Southeast,98
2012,1/27/2013,LAL,West,Pacific,Win,105,OKC,West,Northwest,96
2012,1/27/2013,MEM,West,Southwest,Loss,83,NO,West,Southwest,91
2012,1/27/2013,ORL,East,Southeast,Loss,102,DET,East,Central,104
2012,1/27/2013,NY,East,Atlantic,Win,106,ATL,East,Southeast,104
2012,1/27/2013,DAL,West,Southwest,Win,110,PHO,West,Pacific,95
2012,1/27/2013,LAC,West,Pacific,Win,96,POR,West,Northwest,83
2012,1/28/2013,PHI,East,Atlantic,Loss,100,MEM,West,Southwest,103
2012,1/28/2013,WAS,East,Southeast,Loss,94,SAC,West,Pacific,96
2012,1/28/2013,TOR,East,Atlantic,Loss,102,GS,West,Pacific,114
2012,1/28/2013,BKN,East,Atlantic,Win,97,ORL,East,Southeast,77
2012,1/28/2013,CHI,East,Central,Win,93,CHA,East,Southeast,85
2012,1/28/2013,DEN,West,Northwest,Win,102,IND,East,Central,101
2012,1/28/2013,UTA,West,Northwest,Loss,80,HOU,West,Southwest,125
2012,1/29/2013,CLE,East,Central,Loss,95,GS,West,Pacific,108
2012,1/29/2013,DET,East,Central,Loss,90,MIL,East,Central,117
2012,1/29/2013,POR,West,Northwest,Win,106,DAL,West,Southwest,104
2012,1/29/2013,LAL,West,Pacific,Win,111,NO,West,Southwest,106
2012,1/30/2013,IND,East,Central,Win,98,DET,East,Central,79
2012,1/30/2013,PHI,East,Atlantic,Win,92,WAS,East,Southeast,84
2012,1/30/2013,BOS,East,Atlantic,Win,99,SAC,West,Pacific,81
2012,1/30/2013,NY,East,Atlantic,Win,113,ORL,East,Southeast,97
2012,1/30/2013,ATL,East,Southeast,Win,93,TOR,East,Atlantic,92
2012,1/30/2013,MIL,East,Central,Loss,88,CHI,East,Central,104
2012,1/30/2013,MIN,West,Northwest,Loss,90,LAC,West,Pacific,96
2012,1/30/2013,BKN,East,Atlantic,Loss,85,MIA,East,Southeast,105
2012,1/30/2013,SA,West,Southwest,Win,102,CHA,East,Southeast,78
2012,1/30/2013,UTA,West,Northwest,Win,104,NO,West,Southwest,99
2012,1/30/2013,DEN,West,Northwest,Win,118,HOU,West,Southwest,110
2012,1/30/2013,PHO,West,Pacific,Win,92,LAL,West,Pacific,86
2012,1/31/2013,OKC,West,Northwest,Win,106,MEM,West,Southwest,89
2012,1/31/2013,GS,West,Pacific,Win,100,DAL,West,Southwest,97
2012,2/1/2013,TOR,East,Atlantic,Win,98,LAC,West,Pacific,73
2012,2/1/2013,IND,East,Central,Win,102,MIA,East,Southeast,89
2012,2/1/2013,NY,East,Atlantic,Win,96,MIL,East,Central,86
2012,2/1/2013,BKN,East,Atlantic,Win,93,CHI,East,Central,89
2012,2/1/2013,DET,East,Central,Win,117,CLE,East,Central,99
2012,2/1/2013,PHI,East,Atlantic,Win,89,SAC,West,Pacific,80
2012,2/1/2013,BOS,East,Atlantic,Win,97,ORL,East,Southeast,84
2012,2/1/2013,MEM,West,Southwest,Win,85,WAS,East,Southeast,76
2012,2/1/2013,DEN,West,Northwest,Win,113,NO,West,Southwest,98
2012,2/1/2013,PHO,West,Pacific,Loss,99,DAL,West,Southwest,109
2012,2/1/2013,UTA,West,Northwest,Win,86,POR,West,Northwest,77
2012,2/1/2013,MIN,West,Northwest,Loss,100,LAL,West,Pacific,111
2012,2/2/2013,ATL,East,Southeast,Loss,76,CHI,East,Central,93
2012,2/2/2013,NY,East,Atlantic,Win,120,SAC,West,Pacific,81
2012,2/2/2013,CLE,East,Central,Win,115,OKC,West,Northwest,110
2012,2/2/2013,HOU,West,Southwest,Win,109,CHA,East,Southeast,95
2012,2/2/2013,MIN,West,Northwest,Win,115,NO,West,Southwest,86
2012,2/2/2013,MIL,East,Central,Win,107,ORL,East,Southeast,98
2012,2/2/2013,SA,West,Southwest,Win,96,WAS,East,Southeast,86
2012,2/2/2013,POR,West,Northwest,Win,105,UTA,West,Northwest,99
2012,2/2/2013,GS,West,Pacific,Win,113,PHO,West,Pacific,93
2012,2/3/2013,BOS,East,Atlantic,Win,106,LAC,West,Pacific,104
2012,2/3/2013,DET,East,Central,Loss,97,LAL,West,Pacific,98
2012,2/3/2013,TOR,East,Atlantic,Loss,85,MIA,East,Southeast,100
